   T   ,  Sig_Np, Rate# ,   Pct_Np,      CumPct,        SigT,      E:SNR0129 ,   Sig,        SigCalc,    Range ,  Zero   
            ,    ,            ,            ,             , 1.41002e+03,  7.70841e-01, 1.79948e+04, 1.82431e+04
            ,    ,            ,            ,             , 1.48226e+03, -2.61194e-01, 1.52362e+04, 1.51542e+04
            ,    ,            ,            ,             , 1.55825e+03,  1.43774e-01, 1.24265e+04, 1.24705e+04
            ,    ,            ,            ,             , 1.63807e+03, -5.68133e-01, 1.03333e+04, 1.01636e+04
            ,    ,            ,            ,             , 1.72194e+03,  8.37430e-02, 8.17536e+03, 8.19976e+03
            ,    ,            ,            ,             , 1.81017e+03, -1.31143e-01, 6.58076e+03, 6.54351e+03
            ,    ,            ,            ,             , 1.90297e+03,  1.98763e-01, 5.10741e+03, 5.16248e+03
            ,    ,            ,            ,             , 2.00043e+03,  8.54918e-01, 3.79456e+03, 4.02569e+03
            ,    ,            ,            ,             , 2.10288e+03, -4.89697e-01, 3.22955e+03, 3.10046e+03
            ,    ,            ,            ,             , 2.21063e+03, -7.52460e-02, 2.37594e+03, 2.35660e+03
            ,    ,            ,            ,             , 2.32398e+03,  1.05136e+00, 1.50296e+03, 1.76640e+03
            ,    ,            ,            ,             , 2.44314e+03,  5.92062e-01, 1.16027e+03, 1.30504e+03
            ,    ,            ,            ,             , 2.56832e+03, -1.14995e-01, 9.77334e+02, 9.49906e+02
            ,    ,            ,            ,             , 2.69984e+03, -3.82430e-01, 7.69674e+02, 6.80663e+02
            ,    ,            ,            ,             , 2.83810e+03, -8.28407e-02, 4.98465e+02, 4.79670e+02
            ,    ,            ,            ,             , 2.98363e+03, -1.14162e-01, 3.57264e+02, 3.32019e+02
            ,    ,            ,            ,             , 3.13652e+03,  3.36029e-01, 1.53123e+02, 2.25685e+02
            ,    ,            ,            ,             , 3.29721e+03, -2.85533e-01, 2.10583e+02, 1.50498e+02
            ,    ,            ,            ,             , 3.46619e+03,  3.53017e-01, 2.58533e+01, 9.83351e+01
            ,    ,            ,            ,             , 3.64380e+03,  4.58332e-02, 5.37336e+01, 6.29106e+01
            ,    ,            ,            ,             , 3.83053e+03, -6.53679e-02, 5.21236e+01, 3.93588e+01
            ,    ,            ,            ,             , 4.02682e+03,  5.70920e-01,-8.46931e+01, 2.40573e+01
            ,    ,            ,            ,             , 4.23307e+03,  4.50863e-01,-6.94367e+01, 1.43524e+01
            ,    ,            ,            ,             , 4.44991e+03, -8.01387e-01, 1.53545e+02, 8.34536e+00
            ,    ,            ,            ,             , 4.67795e+03,  1.05677e+00,-1.82013e+02, 4.72259e+00
            ,    ,            ,            ,             , 4.91763e+03, -5.17469e-01, 9.18076e+01, 2.59860e+00
            ,    ,            ,            ,             , 5.16966e+03,  4.40677e-01,-7.26666e+01, 1.38804e+00
            ,    ,            ,            ,             , 5.43455e+03,  3.72498e-01,-6.03758e+01, 7.18926e-01
            ,    ,            ,            ,             , 5.71294e+03,  2.56415e-01,-4.06418e+01, 3.60588e-01
            ,    ,            ,            ,             , 6.00566e+03,  2.41553e-01,-3.75039e+01, 1.74830e-01
            ,    ,            ,            ,             , 6.31343e+03, -5.14467e-01, 7.83262e+01, 8.18267e-02
            ,    ,            ,            ,             , 6.63697e+03, -5.47403e-01, 8.12586e+01, 3.69304e-02

